time;arousal;angry;disgusted;neutral;sad_x;scared;surprised;valence;edp-anticipation;edp-concentrated;edp-confident;edp-distress;edp-emotional;edp-energetic;edp-hesitation;edp-passionate;edp-stressful;edp-thoughtful;edp-uneasy;emotionplayer-aggression;emotionplayer-energy;emotionplayer-risk;emotionplayer-stress;jq;jqcl;lva-cognitivestress;lva-emotionstress;lva-energystress;lva-globalstress;lva-mentaleffort;lva-sosstress;sos;vol1;vol2;anticipation;atmosphere;cognitivehighlowbalance;concentration;emotionbalance;emotioncognitiveratio;emotionenergybalance;energy;excitement;extremeemotion;hesitation;imagination;mentaleffort;offlinelva-cognitivestress;offlinelva-emotionstress;offlinelva-frgstress;offlinelva-globalstress;offlinelva-riskprobability;offlinelva-riskstress;offlinelva-subjectiveeffortlevel;offlinelva-value;onlinelva;overallcognitiveactivity;oz1;oz2;riskoz;stress;uncertainty;uneasy;voiceenergy;ee_garso_lygis;ee_hih_2;ee_lux_2;ee_saltos_spalvos_kiekis;ee_siltos_spalvos_kiekis;ee_tmp_2;steinel_abs_air_pressure;steinel_abs_air_pressure_2;steinel_co2;steinel_co2_2;steinel_dptmp_2;steinel_hih_2;steinel_lux_2;steinel_rel_air_pressure_2;steinel_tmp_2;steinel_voc_2;breath;heart
2025-11-08 08:06:14;0,3939693;0,0219307;0,000175269;0,7823403;0,003811571;0,01269474;0,1272692;-0,0218017;7;55;41;1;22;30;39;16;66;29;20;0;64;235;101;20;45;103;100;89;75;80;109;97;674;92;1;10;69;5;38;91;7;6;13;0;18;2;7;95;102;76;132;28;103;95;3;4;964;1;0;25;7;19;0;4;49;40,8;8;2,11;54,78;25,16;99353;100505;476,1;605,5;11,05;48,39;0,21;101332;22,11;2;11;76
2025-11-08 08:06:15;0,3673411;0,009324562;0,000110054;0,7782738;0,003569999;0,01225446;0,1557205;-0,01213954;10;40;53;0;26;10;42;19;52;38;19;5;52;36;115;23;49;99;104;91;73;100;109;91;695;86;0;3;66;9;35;80;12;4;15;0;15;2;2;107;104;103;113;15;110;101;2;1;788;2;1;21;9;15;2;12;49;40,8;9;6,31;10,15;24,76;99717;100505;441,4;588,11;10,81;48,88;0,12;101326;22,78;1;16;80
2025-11-08 08:06:16;0,3505104;0,01546648;0,00016415;0,7436512;0,004367226;0,013113;0,1394437;-0,01531491;16;40;30;1;15;20;33;21;73;28;11;6;47;140;73;15;44;98;107;101;87;89;88;94;615;65;0;2;91;15;39;37;16;4;12;0;18;1;9;105;104;109;112;6;114;90;9;1;954;1;1;28;6;15;2;6;49;40,8;8;8,36;71,66;24,94;99407;100503;480,82;675,48;11,02;48,63;0,17;101331;22,05;1;15;79
2025-11-08 08:06:17;0,3392925;0,02216193;0,000117047;0,7696069;0,004960478;0,01391241;0,127171;-0,02209209;14;55;30;1;39;12;43;7;51;34;2;6;33;14;66;21;52;97;104;73;67;105;110;96;597;87;0;8;69;1;19;58;17;5;16;2;18;0;10;105;109;77;99;6;106;105;6;0;935;0;2;27;3;14;0;10;47;40,8;9;13,38;52,5;24,52;99824;100508;431,14;667,05;11,08;48,43;0,04;101332;21,67;1;17;73
2025-11-08 08:06:18;0,32759;0,03079041;0,000124232;0,734132;0,005413086;0,01259724;0,1256634;-0,03071452;8;38;37;0;22;23;44;11;39;33;20;5;38;238;107;29;47;94;108;66;88;91;89;93;269;81;1;6;81;1;35;96;15;5;15;3;18;1;2;99;107;84;98;5;106;107;5;3;711;1;0;57;5;19;2;13;47;40,8;9;5,4;36,31;24,66;99821;100505;476;611,05;10,73;49,27;0,25;101322;22,48;1;13;81
2025-11-08 08:06:19;0,3218382;0,03880403;0,000139581;0,7061517;0,006503895;0,01481727;0,1440222;-0,03869023;15;58;25;1;20;28;32;22;75;30;5;7;41;185;96;27;44;91;97;88;91;96;99;88;454;72;1;2;60;12;31;79;12;3;9;1;16;0;2;101;108;77;121;13;105;103;2;5;944;1;1;63;7;15;1;12;48;40,8;9;18,82;70,64;24,94;99753;100509;432,55;661,32;11,01;47,75;0,12;101327;22,19;1;17;81
2025-11-08 08:06:20;0,3123934;0,03081356;0,00010258;0,7312797;0,003200729;0,01764777;0,1392289;-0,03071847;7;49;35;0;30;12;34;25;43;42;21;6;53;88;49;28;52;92;95;98;113;95;108;87;612;92;1;2;60;14;44;102;15;3;7;8;15;2;6;94;106;108;126;20;105;106;3;7;658;1;1;90;7;14;0;12;47;40,8;8;3,47;3,89;24,74;99376;100514;449,58;654,78;10,75;47,85;0,03;101322;21,97;2;16;76
2025-11-08 08:06:21;0,3056668;0,03517709;9,56599E-05;0,737797;0,002477257;0,02015055;0,1391127;-0,03506312;18;56;39;1;34;23;35;7;57;41;8;6;50;135;50;20;50;103;100;70;104;103;107;90;487;77;1;10;84;15;34;51;10;7;15;7;17;4;8;100;105;85;129;32;107;112;11;7;760;2;0;47;12;15;0;11;49;40,8;9;7,12;31,69;24,99;99528;100505;442,99;642,34;10,89;49,14;0,11;101332;21,73;1;13;77
2025-11-08 08:06:22;0,3026823;0,0500837;0,000349484;0,7229972;0,01179731;0,0233763;0,1112819;-0,04995679;10;61;26;1;37;29;32;11;73;30;2;2;52;229;45;18;44;99;94;72;66;107;91;93;583;84;0;10;86;17;44;37;7;2;7;4;15;2;2;104;110;95;118;22;101;99;8;6;905;1;0;83;3;18;1;3;49;40,8;9;12,56;60,8;24,87;99480;100513;508,49;626,55;10,68;48,73;0,16;101331;21,83;1;11;76
2025-11-08 08:06:23;0,2972035;0,05928745;0,000175622;0,7544469;0,007209879;0,01989545;0,1012299;-0,05920449;10;51;38;1;42;23;37;3;50;31;12;6;63;96;47;16;43;101;107;106;98;82;107;86;337;77;1;9;79;2;34;66;11;5;12;8;19;1;4;105;97;103;116;13;102;101;7;2;672;1;2;14;7;14;0;11;47;40,8;9;6,8;24,69;24,97;99452;100507;478,28;640,79;10,99;49,02;0,02;101329;21,64;1;13;73
2025-11-08 08:06:24;0,293014;0,05959385;0,000120586;0,736898;0,004913088;0,02305245;0,1420795;-0,05948027;4;35;46;1;33;16;37;18;42;41;6;3;32;230;55;17;44;90;99;90;66;99;91;93;652;70;1;4;64;2;30;50;17;4;17;3;16;0;3;99;110;98;122;24;114;94;8;0;798;2;2;65;2;15;2;8;49;40,8;8;16,6;55,75;24,89;99565;100503;475,27;638,02;11,06;47,71;0,04;101327;22,43;1;14;72
2025-11-08 08:06:25;0,2884094;0,06099628;0,00010961;0,7541749;0,005439951;0,0178194;0,1298226;-0,06091421;5;39;51;0;21;14;36;12;59;30;1;0;64;168;117;30;44;100;94;84;106;83;107;100;218;87;0;9;81;5;44;57;16;2;11;7;18;4;4;105;100;109;120;32;115;96;8;6;875;0;1;27;7;18;0;5;48;40,8;8;10,84;69,23;25,1;99353;100514;429,41;643,65;11,12;48,52;0,1;101331;22,61;2;12;80
2025-11-08 08:06:26;0,28868;0,06344526;0,00011307;0,7317028;0,004892314;0,01746368;0,1654685;-0,06333304;6;34;33;1;15;27;38;26;71;32;6;5;29;196;74;23;48;99;108;109;115;79;91;82;504;70;0;6;66;1;31;55;17;6;14;6;15;0;6;105;97;96;129;28;114;97;10;7;723;1;2;79;4;17;1;14;48;40,8;8;11,2;28,76;24,66;99318;100508;488,4;650,06;10,77;47,69;0,15;101324;22,01;2;14;81
2025-11-08 08:06:27;0,2874452;0,07372993;0,00010168;0,7599857;0,004848324;0,01607807;0,113116;-0,07363939;6;57;46;0;32;28;32;23;62;29;23;1;38;103;116;15;53;93;106;74;94;96;105;92;260;66;0;9;60;1;35;95;16;3;13;3;19;2;2;95;100;98;118;23;106;95;2;7;907;0;1;38;8;17;1;5;47;40,8;9;10,85;56,08;25,2;99572;100502;483,53;619,79;11,17;47,99;0,03;101325;22,45;1;11;70
2025-11-08 08:06:28;0,2921808;0,05470308;8,42823E-05;0,7769316;0,003840079;0,01698145;0,1302534;-0,05464075;7;47;35;1;36;25;32;2;62;33;1;6;26;62;111;18;53;106;99;80;71;87;100;93;368;73;1;7;66;5;38;56;15;6;12;3;16;1;1;94;100;73;97;29;109;89;11;4;934;2;2;62;7;17;2;13;47;40,8;8;6,71;2,15;25,1;99404;100512;451,7;652,97;10,72;47,83;0,23;101322;22,45;1;16;82
2025-11-08 08:06:29;0,293552;0,03422062;6,44604E-05;0,7801923;0,004626027;0,01306973;0,1146676;-0,03416868;6;44;28;0;38;30;35;8;43;36;18;3;65;73;58;29;50;97;108;98;77;106;85;93;245;72;1;5;72;14;26;48;17;9;15;5;18;3;4;100;110;89;102;14;110;106;2;0;772;1;1;13;10;17;2;5;48;40,8;8;0,5;19,82;24,7;99788;100512;435,06;597,67;10,56;48,8;0,24;101332;21,72;2;16;83
2025-11-08 08:06:30;0,2848631;0,0433576;4,95035E-05;0,81622;0,003569266;0,007514164;0,06689577;-0,0432878;19;48;33;1;15;14;38;3;68;36;15;2;47;188;110;27;47;92;91;80;85;95;96;86;248;77;1;10;70;15;19;41;11;9;14;8;17;3;9;102;108;76;127;7;106;101;11;5;797;0;2;43;6;19;0;4;48;40,8;9;20,56;71,96;24,51;99628;100511;465,64;640,7;11,18;49,21;0,02;101326;22,85;1;13;82
2025-11-08 08:06:31;0,2755332;0,04829448;0,000122833;0,8157142;0,005513113;0,01251899;0,0707379;-0,04819834;19;38;34;1;33;18;44;7;70;39;1;3;28;149;89;14;51;106;100;91;84;97;91;92;376;75;1;7;60;17;27;69;15;8;17;7;17;3;10;104;100;110;132;16;112;99;6;3;803;0;0;79;7;15;1;10;47;40,8;9;10,99;35,57;24,83;99733;100503;511,39;593,11;10,95;48,4;0,24;101327;22,31;2;15;71
2025-11-08 08:06:32;0,2708119;0,06630181;0,000158547;0,771803;0,005002479;0,01468862;0,08809072;-0,06621044;12;45;34;0;17;30;39;8;58;42;1;6;49;104;84;33;44;105;100;100;110;101;87;97;669;76;0;7;93;8;32;91;17;9;19;0;17;2;5;101;104;112;108;34;116;102;11;3;827;2;1;34;8;14;0;13;47;40,8;8;21,03;25,8;24,69;99501;100514;500,83;673,22;11,09;49,07;0,08;101322;22,59;1;17;82
2025-11-08 08:06:33;0,2665628;0,06740125;0,000117089;0,7906827;0,005270005;0,01339896;0,08830158;-0,06730808;14;52;33;0;22;32;43;22;73;33;6;0;38;71;113;27;51;105;105;86;105;88;89;92;589;97;0;6;75;10;29;46;18;4;13;7;15;0;4;94;109;109;100;8;113;92;9;0;779;2;2;72;4;16;0;12;47;40,8;9;4,68;68,23;24,78;99693;100509;442,19;599,69;10,91;49,01;0,15;101323;22,85;2;12;76
2025-11-08 08:06:34;0,267335;0,04259411;9,11815E-05;0,7648294;0,003128058;0,01256621;0,1128878;-0,04251976;4;38;39;0;17;17;37;7;66;31;11;1;21;69;103;28;54;97;100;102;115;101;99;87;272;71;1;10;66;1;29;41;11;6;8;7;18;0;7;95;109;105;112;22;109;110;10;0;824;2;0;49;4;17;2;9;49;40,8;8;7,68;31,31;25,16;99199;100509;497,72;677,21;10,79;48,87;0,25;101330;22,29;1;15;73
2025-11-08 08:06:35;0,2688408;0,03374637;0,00010341;0,785066;0,002834471;0,01183711;0,09935322;-0,03368386;5;45;32;0;32;33;39;3;63;26;7;1;36;170;64;15;50;92;94;67;74;80;92;92;508;87;0;7;73;4;36;70;17;4;9;5;15;0;10;98;96;98;120;25;101;114;4;0;852;0;1;30;8;16;1;14;47;40,8;9;1,1;49,28;25,19;99102;100512;478,41;607,22;10,93;48,03;0,03;101331;22,59;1;11;72
2025-11-08 08:06:36;0,2664458;0,04264235;6,548E-05;0,7926553;0,002837929;0,01380444;0,08983488;-0,04259138;14;52;31;1;28;10;40;19;63;28;13;0;22;132;52;26;51;99;99;66;92;81;85;90;259;74;1;5;88;6;26;62;17;8;9;2;19;3;3;96;106;99;120;15;115;108;11;6;887;1;0;42;8;19;1;6;47;40,8;8;10,76;47,9;25,24;99618;100511;494,71;636,75;11,1;48,78;0,21;101328;22,26;2;17;82
2025-11-08 08:06:37;0,2863618;0,03491561;9,1855E-05;0,7416484;0,004505791;0,0120474;0,09422721;-0,03480568;4;49;45;0;34;20;41;22;71;37;12;3;21;90;87;31;44;92;91;90;92;92;98;91;337;92;1;9;65;10;41;94;16;3;11;6;18;1;8;102;99;79;116;26;105;100;9;0;845;2;2;61;4;17;1;13;49;40,8;9;19,19;6,21;24,51;99773;100510;496,89;596,45;11,03;48,58;0,18;101323;21,63;2;16;81
2025-11-08 08:06:38;0,2874684;0,03522393;0,000125039;0,7516626;0,005087615;0,005759304;0,09449234;-0,03512279;5;45;31;0;15;30;34;2;42;42;3;7;35;169;91;28;54;90;98;90;100;80;103;81;526;73;0;5;69;2;40;94;8;4;11;7;15;1;7;95;96;97;116;17;110;109;4;1;852;2;1;16;3;17;0;6;48;40,8;8;14,23;44,85;25,02;99478;100504;443,15;645,68;11;48,39;0,07;101328;22,47;2;13;78
2025-11-08 08:06:39;0,3160755;0,02589053;4,5759E-05;0,7213813;0,002666527;0,003580369;0,2417877;-0,02583992;8;39;48;0;19;11;34;23;75;40;3;0;23;216;105;31;53;90;108;109;93;106;107;94;406;81;0;8;73;5;44;45;12;6;17;8;15;0;4;106;108;98;110;14;114;89;7;3;814;0;2;16;2;15;0;12;47;40,8;8;10,24;57,86;25,16;99669;100509;483,36;673,34;10,74;49,29;0,18;101326;22,3;1;17;77
2025-11-08 08:06:40;0,3284172;0,03961008;7,91995E-05;0,7035199;0,002603809;0,006239807;0,2515649;-0,03954652;19;38;51;0;21;22;41;25;71;27;6;2;37;206;45;29;43;106;96;107;76;95;105;89;448;98;0;6;75;17;32;88;15;4;7;0;17;4;6;96;108;92;105;5;116;109;3;2;740;1;0;83;10;18;1;10;49;40,8;9;11,67;51,7;25,07;99757;100502;450,1;654,74;10,56;48,73;0,15;101324;22,86;1;16;70
2025-11-08 08:06:41;0,3219076;0,03574783;0,000101396;0,7069308;0,002454503;0,005543378;0,2439907;-0,03569116;8;49;40;0;38;11;41;15;47;40;15;2;59;103;87;15;48;93;96;100;72;81;94;99;647;95;1;3;76;9;40;96;10;8;10;3;15;2;3;99;99;108;131;24;108;95;9;7;907;0;1;61;10;15;2;4;47;40,8;9;18,43;5,95;24,59;99703;100510;488,79;640,97;10,81;47,74;0,07;101325;21,97;1;15;78
2025-11-08 08:06:42;0,3136688;0,05346008;0,000618761;0,6871794;0,006044894;0,01018844;0,1497204;-0,05326999;15;45;27;0;39;9;35;10;44;36;13;0;47;204;77;14;51;93;93;75;72;86;107;84;509;69;0;8;68;11;33;36;13;4;13;8;15;4;9;94;96;101;118;21;109;102;2;4;927;0;1;87;2;14;1;4;47;40,8;9;9,37;11,18;24,92;99718;100513;456,68;659,26;10,86;47,99;0,2;101328;21,88;2;15;73
2025-11-08 08:06:43;0,3082346;0,04142616;0,000567491;0,6464846;0,009493707;0,009937811;0,1607611;-0,0411589;16;55;33;1;40;23;34;4;73;41;24;2;31;22;113;18;44;96;92;90;99;91;107;92;429;90;0;8;80;10;26;82;7;8;12;6;19;1;10;103;100;97;132;20;116;89;5;2;773;0;1;95;6;18;1;14;49;40,8;9;19,19;51,6;24,69;99384;100502;466;612,84;10,69;48,54;0,16;101323;22,69;2;12;83
2025-11-08 08:06:44;0,3151791;0,03608741;0,000194458;0,6256071;0,004542533;0,007554206;0,2838609;-0,0359404;7;48;27;1;38;11;38;26;53;33;19;7;58;67;48;17;53;102;101;97;84;102;109;87;261;67;1;4;87;16;37;89;13;4;7;2;15;4;0;94;109;73;114;5;101;108;6;1;812;1;2;94;3;14;0;13;48;40,8;8;15,82;45,96;24,89;99400;100510;477,54;624,35;10,83;49,31;0,1;101322;22,7;1;12;71
2025-11-08 08:06:45;0,3723639;0,0373944;8,67487E-05;0,6245555;0,00324242;0,008418483;0,3422786;-0,03731349;9;46;42;0;20;31;36;14;42;38;24;0;60;149;62;16;51;91;102;109;91;80;97;88;349;96;1;3;64;8;33;50;9;6;13;4;15;3;0;101;102;86;117;17;116;92;4;0;910;2;1;37;7;17;0;14;49;40,8;8;16,61;53,63;24,56;99795;100508;447,18;649,32;11,16;48,76;0,12;101325;22,36;2;13;77
2025-11-08 08:06:46;0,3770521;0,03507309;8,05861E-05;0,6324495;0,003454991;0,006715511;0,3147999;-0,03496514;13;34;25;1;29;18;38;1;66;25;10;4;34;56;50;27;54;102;105;80;101;96;108;89;372;66;1;7;74;8;24;69;8;7;15;1;16;3;2;100;99;85;124;32;109;107;7;4;774;0;0;20;12;19;0;14;47;40,8;8;7,96;22,96;25,28;99205;100511;460,28;593,55;10,68;49,03;0,15;101324;21,72;1;17;72
2025-11-08 08:06:47;0,3763328;0,03530736;5,69611E-05;0,5977817;0,002809984;0,008411149;0,3158067;-0,03520429;3;48;43;1;27;23;34;4;71;33;19;5;25;189;63;29;53;92;96;78;100;80;87;94;258;74;0;8;69;8;38;59;17;8;16;8;19;2;6;102;100;111;125;12;109;90;3;3;789;2;2;44;7;17;2;14;48;40,8;9;8,71;7,72;25,06;99588;100509;436,98;683,13;10,74;48,28;0,1;101328;22,3;1;12;82
2025-11-08 08:06:48;0,3712799;0,04694013;0,000351931;0,5733038;0,006377799;0,01302621;0,2612694;-0,04671911;5;53;39;0;31;24;39;22;49;28;21;3;21;63;115;21;53;94;95;106;78;97;100;94;412;93;1;6;82;7;39;101;17;3;17;4;19;0;5;97;108;108;117;30;115;108;8;3;718;1;2;11;10;16;2;3;49;40,8;8;12,4;0,38;24,58;99160;100510;444,87;607,92;10,61;47,69;0,12;101328;22,03;1;15;77
2025-11-08 08:06:49;0,3699337;0,04985969;0,000719717;0,5570369;0,004934131;0,02499324;0,3096681;-0,04960247;13;62;46;1;22;33;41;16;71;36;12;1;49;200;104;14;48;106;105;73;87;81;89;86;476;88;0;5;82;8;34;54;12;3;10;8;19;3;6;96;96;77;97;6;110;111;10;2;755;2;1;50;5;19;2;14;49;40,8;8;4,23;22,35;25,22;99439;100514;500,18;637,38;11,05;48,09;0,07;101326;22,38;2;17;80
2025-11-08 08:06:50;0,3821215;0,05712661;0,000690528;0,5636243;0,004010544;0,02972817;0,320629;-0,05685389;6;64;43;0;23;14;44;7;54;29;22;0;27;21;114;19;44;102;107;84;73;78;87;84;190;78;0;3;81;9;35;36;12;3;11;2;16;2;1;100;106;89;134;27;101;104;11;1;794;2;0;47;12;17;0;9;48;40,8;8;12,03;26,09;25,2;99378;100504;470,29;678,91;11,05;47,88;0,19;101332;22,25;2;15;78
2025-11-08 08:06:51;0,3920243;0,0307079;0,000279439;0,5871061;0,003464989;0,0164537;0,3493429;-0,03059654;12;56;39;0;20;26;41;24;75;25;7;0;32;132;52;23;45;97;95;96;97;85;88;82;593;91;0;4;81;2;42;99;9;5;12;4;17;3;2;105;102;100;98;6;102;103;4;3;832;2;1;62;12;16;1;11;47;40,8;8;1,6;19,56;24,91;99750;100513;463,17;594,49;11,13;48,59;0,03;101332;22,82;2;11;78
2025-11-08 08:06:52;0,4073383;0,04628078;0,000569027;0,4550745;0,01826322;0,02673551;0,3553916;-0,04621224;9;59;26;0;23;13;40;22;71;30;19;7;49;141;73;19;49;103;92;75;80;98;88;81;346;65;0;6;82;3;37;58;16;5;12;8;18;3;1;94;97;76;125;15;105;91;2;1;807;2;2;22;3;17;0;4;49;40,8;8;10,97;9,61;25,05;99427;100511;440,43;669,66;10,83;47,84;0,06;101324;22,05;1;15;79
2025-11-08 08:06:53;0,3985876;0,0117209;0,000356352;0,4511128;0,01427819;0,04481004;0,2575588;-0,04478613;12;54;40;1;15;34;38;5;71;39;8;7;45;69;55;18;51;100;108;73;76;93;98;87;542;65;1;6;69;9;44;94;10;6;10;1;16;2;7;101;108;83;125;5;102;110;3;3;859;2;1;13;4;16;2;12;49;40,8;9;16,63;13,59;24,8;99378;100504;435,94;592,49;10,56;48,3;0,12;101323;21,84;2;13;75
2025-11-08 08:06:54;0,3694147;0,004183743;0,000323318;0,5041241;0,02506623;0,03976927;0,1543625;-0,0397474;13;41;49;0;19;25;37;22;43;37;4;4;38;224;65;23;52;99;97;110;78;83;95;95;391;65;0;7;92;13;25;71;16;8;18;7;15;4;2;107;108;95;101;27;103;89;4;3;798;2;1;86;8;19;2;4;49;40,8;9;6,08;32,54;25,26;99362;100513;467,89;644,33;10,85;48,99;0,16;101326;21,64;1;14;82
2025-11-08 08:06:55;0,3346039;0,004841633;0,000330934;0,4516506;0,03061515;0,0376472;0,2107195;-0,03758962;14;58;43;0;16;23;43;25;38;33;12;4;62;170;88;23;45;97;94;76;110;80;91;91;631;86;0;9;61;1;20;58;8;7;17;7;17;4;7;96;108;84;124;9;102;102;11;1;937;0;0;86;3;17;0;4;47;40,8;9;21,51;40,22;24,58;99766;100504;479,58;683,96;10,87;48,61;0,03;101329;22,3;2;11;77
2025-11-08 08:06:56;0,3144484;0,01021717;0,000382576;0,5130628;0,04465775;0,02078408;0,1599368;-0,04445686;15;37;41;0;25;23;36;8;50;42;3;4;23;69;63;17;44;97;100;95;97;105;87;97;578;100;1;8;81;7;28;77;11;5;15;3;19;4;1;106;104;92;115;6;107;93;9;1;946;0;1;49;3;18;0;13;49;40,8;9;14,8;29,58;24,58;99823;100503;431,13;629,52;10,66;48,06;0,02;101328;22,11;2;11;79
2025-11-08 08:06:57;0,296952;0,02287082;0,000497131;0,5582665;0,03002618;0,0143539;0,1130513;-0,02965594;3;41;42;1;25;21;36;22;54;32;25;4;37;126;66;23;45;93;108;76;92;101;97;92;703;95;1;5;88;10;19;35;14;2;11;1;19;3;2;94;108;92;106;34;110;102;9;4;909;2;0;59;7;19;2;3;48;40,8;8;2,58;1,9;24,61;99762;100508;493,81;624,63;11,14;49;0,01;101326;21,73;1;13;83
2025-11-08 08:06:58;0,2882895;0,01429228;0,000119057;0,6632208;0,01259989;0,01405145;0,1247925;-0,01406727;8;45;28;1;37;9;39;10;46;39;15;3;22;111;93;29;47;101;100;94;81;100;94;98;652;99;1;8;70;1;34;64;18;4;8;6;17;3;6;107;104;92;102;7;105;88;9;3;654;1;0;91;3;14;0;3;48;40,8;9;21,21;25,66;25,14;99400;100512;470,2;660,01;11,02;48,81;0,02;101332;22,88;1;17;81
2025-11-08 08:06:59;0,280608;0,006944268;0,000126397;0,6400692;0,01169809;0,008476648;0,1451812;-0,01146054;8;45;26;1;38;13;34;2;53;25;17;7;23;202;48;24;51;94;94;92;100;99;87;100;630;82;1;6;62;15;35;70;7;7;11;4;15;3;1;94;101;81;120;14;111;90;7;5;838;2;1;15;6;19;1;14;49;40,8;9;8,57;6,75;24,57;99287;100511;437,73;672,02;10,88;48,16;0,17;101331;22,31;1;17;78
2025-11-08 08:07:00;0,2745154;0,01842013;8,40325E-05;0,6476544;0,02054436;0,007250815;0,09617222;-0,02040875;13;64;26;1;29;32;33;11;74;35;19;5;63;205;56;18;45;98;100;105;110;78;102;84;457;99;1;6;91;17;19;53;10;6;9;1;18;2;5;105;101;90;105;33;115;109;11;5;949;2;2;11;3;17;1;11;49;40,8;9;17,29;43,36;24,95;99248;100511;468,43;613,87;11,04;48,01;0,24;101324;21,98;2;13;76
2025-11-08 08:07:01;0,2802399;0,01334417;3,72053E-05;0,697188;0,01338877;0,007950445;0,1084553;-0,01321731;15;60;45;0;26;32;36;11;70;25;12;5;41;213;55;28;48;102;91;75;102;79;107;94;239;78;0;8;87;1;23;76;16;8;7;2;16;0;0;106;103;110;117;31;108;110;5;0;725;0;2;28;11;14;0;9;48;40,8;8;7,38;23,52;24,84;99624;100507;438,81;590,4;10,63;49,05;0,1;101327;21,85;1;12;83
2025-11-08 08:07:02;0,2746057;0,01474387;4,39908E-05;0,6929989;0,01864076;0,007695238;0,1107137;-0,01833525;4;46;31;0;30;29;37;3;63;29;22;0;37;147;81;19;52;104;93;97;71;106;97;82;596;77;1;4;89;12;20;52;10;9;16;0;19;2;9;99;98;109;102;25;101;95;5;5;958;0;2;43;11;18;2;9;48;40,8;8;20,42;27,93;25,25;99878;100510;478,63;593,5;11,11;48,86;0,17;101332;22,61;2;11;78
2025-11-08 08:07:03;0,282261;0,04617562;0,000184135;0,6541072;0,03516664;0,007639481;0,0444028;-0,04511117;10;39;30;0;38;20;32;4;73;33;13;3;58;73;94;16;44;103;96;81;88;90;91;90;328;79;1;9;90;2;23;93;15;9;7;5;18;1;4;101;103;83;128;28;113;97;4;3;732;0;2;11;2;16;2;3;49;40,8;8;16,42;21,16;24,69;99341;100508;497,48;617,84;11,07;49,35;0,04;101323;21,81;1;12;77
2025-11-08 08:07:04;0,293429;0,06605694;0,000308051;0,6111024;0,03909883;0,008790872;0,03713831;-0,06540457;4;62;51;0;17;27;37;22;58;42;2;5;44;139;108;18;46;102;99;75;67;106;109;93;195;76;1;6;79;17;21;42;17;2;19;4;15;3;5;103;110;108;97;7;108;94;4;2;789;2;1;11;2;16;2;7;48;40,8;8;4,33;28,12;24,71;99153;100508;503,33;684,63;11,15;48,5;0,16;101327;22,85;2;15;72
2025-11-08 08:07:05;0,2944359;0,1013592;0,000682751;0,7018346;0,06498671;0,01634539;0,03397324;-0,09753025;11;52;48;1;18;31;41;16;52;40;9;3;43;27;95;29;52;100;102;106;66;81;101;92;728;69;1;8;74;9;40;94;15;9;18;4;17;1;10;97;104;77;100;28;106;87;7;2;696;2;2;13;7;14;0;5;47;40,8;8;11,07;6,14;24,75;99709;100511;493,05;686,29;10,98;47,98;0,02;101330;22,49;2;11;81
2025-11-08 08:07:06;0,283936;0,04709284;0,000929898;0,7416272;0,07102879;0,01402163;0,02167301;-0,05834746;4;58;53;1;20;28;37;25;65;25;5;1;23;152;56;18;52;93;99;93;91;100;95;98;375;89;0;8;85;2;44;50;13;7;11;4;15;0;5;98;103;83;107;13;103;107;8;4;925;1;0;73;10;17;0;9;47;40,8;8;10,88;65,33;25,13;99508;100513;482,48;596,28;10,63;48,83;0,02;101325;21,69;2;11;83
2025-11-08 08:07:07;0,2951187;0,07945159;0,000348965;0,8173572;0,03453412;0,004782052;0,006736346;-0,05974134;7;44;49;1;20;28;39;11;62;29;24;0;45;192;96;22;44;102;99;85;92;97;86;86;276;80;0;2;70;11;35;95;15;2;18;4;17;1;9;100;108;74;117;25;115;92;3;1;964;2;0;15;4;14;2;13;47;40,8;9;0,99;65,63;25,05;99771;100514;471,78;661,75;11,01;47,75;0,19;101329;22,86;2;16;77
2025-11-08 08:07:08;0,3193366;0,08929448;0,000172675;0,8887198;0,01528643;0,003045971;0,003164319;-0,07997184;7;34;47;1;38;13;34;21;57;27;21;4;41;2;102;14;54;92;95;106;110;98;94;95;735;73;1;8;62;4;32;44;14;3;8;1;18;1;1;103;97;112;131;23;101;104;6;1;825;2;2;71;6;18;0;10;47;40,8;9;2,98;70,92;25,08;99422;100505;459,01;641,58;10,84;48,79;0,19;101329;21,85;1;14;77
2025-11-08 08:07:09;0,3158767;0,0776692;8,97856E-05;0,8951648;0,0168624;0,003428805;0,01057109;-0,07460193;13;64;40;0;22;22;40;3;65;39;4;3;33;75;54;25;54;100;92;83;84;106;87;95;320;95;0;6;72;16;19;85;18;5;17;2;18;4;0;103;100;101;126;27;109;110;9;2;950;2;1;64;9;15;0;5;48;40,8;9;7,24;41,47;24,75;99792;100506;431,5;605,91;11;48,17;0,2;101328;22,54;1;17;74
2025-11-08 08:07:10;0,3048409;0,05566228;6,04266E-05;0,9019405;0,01197441;0,005818183;0,02144486;-0,05418494;16;46;38;1;30;24;39;6;74;35;13;0;47;88;114;23;43;97;102;83;108;94;101;94;627;65;0;7;71;3;41;75;8;7;18;8;15;1;2;95;100;98;133;10;112;94;10;0;892;0;0;66;10;18;2;12;47;40,8;9;10,3;12,29;24,72;99238;100508;472,43;641,01;10,88;48,43;0,05;101329;22;2;11;82
